id,date,dealership,location,model,price,month,year,quarter
SL000261,2023-04-09,Florida Dealership,"Miami, FL",E-SUV Elite,59550.57,2023-04,2023,Q2
SL000262,2023-04-09,Illinois Dealership,"Chicago, IL",E-SUV Elite,62732.57,2023-04,2023,Q2
SL000263,2023-04-10,New York Dealership,"New York, NY",E-Sedan Pro,44219.08,2023-04,2023,Q2
SL000264,2023-04-11,California Dealership,"Los Angeles, CA",E-Truck Power,72751.13,2023-04,2023,Q2
SL000265,2023-04-12,Texas Dealership,"Austin, TX",E-Sedan Pro,46962.96,2023-04,2023,Q2
SL000266,2023-04-12,California Dealership,"Los Angeles, CA",E-Truck Power,76605.65,2023-04,2023,Q2
SL000267,2023-04-12,Illinois Dealership,"Chicago, IL",E-Truck Power,71850.86,2023-04,2023,Q2
SL000268,2023-04-13,New York Dealership,"New York, NY",E-SUV Elite,62890.18,2023-04,2023,Q2
SL000269,2023-04-13,New York Dealership,"New York, NY",E-SUV Elite,63435.86,2023-04,2023,Q2
SL000270,2023-04-14,New York Dealership,"New York, NY",E-Sports GT,93450.51,2023-04,2023,Q2
SL000271,2023-04-14,Florida Dealership,"Miami, FL",E-Compact City,32701.45,2023-04,2023,Q2
SL000272,2023-04-14,Florida Dealership,"Miami, FL",E-Sedan Pro,47233.5,2023-04,2023,Q2
SL000273,2023-04-14,California Dealership,"Los Angeles, CA",E-Compact City,30631.03,2023-04,2023,Q2
SL000274,2023-04-14,California Dealership,"Los Angeles, CA",E-Sedan Pro,43909.57,2023-04,2023,Q2
SL000275,2023-04-15,New York Dealership,"New York, NY",E-SUV Elite,61044.8,2023-04,2023,Q2
SL000276,2023-04-15,New York Dealership,"New York, NY",E-SUV Elite,65023.43,2023-04,2023,Q2
SL000277,2023-04-15,Florida Dealership,"Miami, FL",E-Compact City,31957.34,2023-04,2023,Q2
SL000278,2023-04-15,Florida Dealership,"Miami, FL",E-Truck Power,78005.26,2023-04,2023,Q2
SL000279,2023-04-15,California Dealership,"Los Angeles, CA",E-Compact City,33319.56,2023-04,2023,Q2
SL000280,2023-04-16,New York Dealership,"New York, NY",E-Compact City,30821.02,2023-04,2023,Q2
SL000281,2023-04-16,Texas Dealership,"Austin, TX",E-Sedan Pro,47121.28,2023-04,2023,Q2
SL000282,2023-04-16,Texas Dealership,"Austin, TX",E-Sedan Pro,46594.73,2023-04,2023,Q2
SL000283,2023-04-16,Florida Dealership,"Miami, FL",E-Truck Power,74589.79,2023-04,2023,Q2
SL000284,2023-04-16,California Dealership,"Los Angeles, CA",E-Compact City,30923.28,2023-04,2023,Q2
SL000285,2023-04-17,New York Dealership,"New York, NY",E-Compact City,31440.61,2023-04,2023,Q2
SL000286,2023-04-17,Texas Dealership,"Austin, TX",E-Sports GT,94561.0,2023-04,2023,Q2
SL000287,2023-04-18,New York Dealership,"New York, NY",E-Truck Power,74481.66,2023-04,2023,Q2
SL000288,2023-04-18,Florida Dealership,"Miami, FL",E-Sedan Pro,43504.29,2023-04,2023,Q2
SL000289,2023-04-18,Illinois Dealership,"Chicago, IL",E-SUV Elite,64133.86,2023-04,2023,Q2
SL000290,2023-04-19,New York Dealership,"New York, NY",E-Truck Power,72793.81,2023-04,2023,Q2
SL000291,2023-04-19,Illinois Dealership,"Chicago, IL",E-Sedan Pro,43299.49,2023-04,2023,Q2
SL000292,2023-04-20,Texas Dealership,"Austin, TX",E-SUV Elite,59157.75,2023-04,2023,Q2
SL000293,2023-04-20,California Dealership,"Los Angeles, CA",E-Sports GT,96321.64,2023-04,2023,Q2
SL000294,2023-04-20,California Dealership,"Los Angeles, CA",E-Truck Power,74660.55,2023-04,2023,Q2
SL000295,2023-04-21,New York Dealership,"New York, NY",E-Sedan Pro,42884.88,2023-04,2023,Q2
SL000296,2023-04-21,Florida Dealership,"Miami, FL",E-Compact City,33503.72,2023-04,2023,Q2
SL000297,2023-04-21,Illinois Dealership,"Chicago, IL",E-Truck Power,72578.62,2023-04,2023,Q2
SL000298,2023-04-22,New York Dealership,"New York, NY",E-SUV Elite,62730.65,2023-04,2023,Q2
SL000299,2023-04-22,New York Dealership,"New York, NY",E-Truck Power,75529.57,2023-04,2023,Q2
SL000300,2023-04-22,New York Dealership,"New York, NY",E-Sedan Pro,46939.27,2023-04,2023,Q2
SL000301,2023-04-22,Texas Dealership,"Austin, TX",E-Sedan Pro,45714.98,2023-04,2023,Q2
SL000302,2023-04-22,California Dealership,"Los Angeles, CA",E-Compact City,33598.12,2023-04,2023,Q2
SL000303,2023-04-23,New York Dealership,"New York, NY",E-Truck Power,77117.89,2023-04,2023,Q2
SL000304,2023-04-23,Texas Dealership,"Austin, TX",E-Truck Power,74281.05,2023-04,2023,Q2
SL000305,2023-04-23,California Dealership,"Los Angeles, CA",E-SUV Elite,63970.57,2023-04,2023,Q2
SL000306,2023-04-23,California Dealership,"Los Angeles, CA",E-Sedan Pro,45200.2,2023-04,2023,Q2
SL000307,2023-04-23,California Dealership,"Los Angeles, CA",E-Sedan Pro,44210.64,2023-04,2023,Q2
SL000308,2023-04-24,Texas Dealership,"Austin, TX",E-SUV Elite,60372.77,2023-04,2023,Q2
SL000309,2023-04-25,New York Dealership,"New York, NY",E-Compact City,31883.18,2023-04,2023,Q2
SL000310,2023-04-25,Florida Dealership,"Miami, FL",E-SUV Elite,59058.98,2023-04,2023,Q2
SL000311,2023-04-26,Texas Dealership,"Austin, TX",E-Compact City,32847.63,2023-04,2023,Q2
SL000312,2023-04-26,Florida Dealership,"Miami, FL",E-Sedan Pro,42784.03,2023-04,2023,Q2
SL000313,2023-04-26,Florida Dealership,"Miami, FL",E-Compact City,33273.7,2023-04,2023,Q2
SL000314,2023-04-26,Florida Dealership,"Miami, FL",E-Sedan Pro,46921.66,2023-04,2023,Q2
SL000315,2023-04-26,Illinois Dealership,"Chicago, IL",E-Sedan Pro,44936.42,2023-04,2023,Q2
SL000316,2023-04-27,California Dealership,"Los Angeles, CA",E-Compact City,32691.68,2023-04,2023,Q2
SL000317,2023-04-27,California Dealership,"Los Angeles, CA",E-Sedan Pro,44610.97,2023-04,2023,Q2
SL000318,2023-04-28,Texas Dealership,"Austin, TX",E-SUV Elite,63296.09,2023-04,2023,Q2
SL000319,2023-04-28,California Dealership,"Los Angeles, CA",E-Sports GT,94843.68,2023-04,2023,Q2
SL000320,2023-04-28,Illinois Dealership,"Chicago, IL",E-Sedan Pro,45599.18,2023-04,2023,Q2
SL000321,2023-04-29,New York Dealership,"New York, NY",E-Truck Power,72960.6,2023-04,2023,Q2
SL000322,2023-04-29,New York Dealership,"New York, NY",E-Sedan Pro,45499.41,2023-04,2023,Q2
SL000323,2023-04-29,Florida Dealership,"Miami, FL",E-Sedan Pro,46262.36,2023-04,2023,Q2
SL000324,2023-04-29,Florida Dealership,"Miami, FL",E-Sedan Pro,46451.76,2023-04,2023,Q2
SL000325,2023-04-29,California Dealership,"Los Angeles, CA",E-Sedan Pro,45557.37,2023-04,2023,Q2
SL000326,2023-04-30,New York Dealership,"New York, NY",E-Compact City,33160.95,2023-04,2023,Q2
SL000327,2023-04-30,Illinois Dealership,"Chicago, IL",E-SUV Elite,60338.07,2023-04,2023,Q2
SL000328,2023-05-01,Texas Dealership,"Austin, TX",E-Sports GT,91546.18,2023-05,2023,Q2
SL000329,2023-05-01,Florida Dealership,"Miami, FL",E-SUV Elite,63349.11,2023-05,2023,Q2
SL000330,2023-05-01,California Dealership,"Los Angeles, CA",E-Sedan Pro,46009.52,2023-05,2023,Q2
SL000331,2023-05-01,California Dealership,"Los Angeles, CA",E-Compact City,31277.31,2023-05,2023,Q2
SL000332,2023-05-02,Texas Dealership,"Austin, TX",E-SUV Elite,60305.27,2023-05,2023,Q2
SL000333,2023-05-02,Illinois Dealership,"Chicago, IL",E-Truck Power,73002.84,2023-05,2023,Q2
SL000334,2023-05-03,New York Dealership,"New York, NY",E-SUV Elite,60910.87,2023-05,2023,Q2
SL000335,2023-05-03,New York Dealership,"New York, NY",E-SUV Elite,63050.82,2023-05,2023,Q2
SL000336,2023-05-03,Texas Dealership,"Austin, TX",E-Compact City,31888.66,2023-05,2023,Q2
SL000337,2023-05-03,Texas Dealership,"Austin, TX",E-Sedan Pro,45280.34,2023-05,2023,Q2
SL000338,2023-05-03,Florida Dealership,"Miami, FL",E-Compact City,31042.99,2023-05,2023,Q2
SL000339,2023-05-03,California Dealership,"Los Angeles, CA",E-SUV Elite,63588.21,2023-05,2023,Q2
SL000340,2023-05-04,New York Dealership,"New York, NY",E-SUV Elite,59844.98,2023-05,2023,Q2
SL000341,2023-05-04,New York Dealership,"New York, NY",E-Sports GT,99056.51,2023-05,2023,Q2
SL000342,2023-05-04,New York Dealership,"New York, NY",E-SUV Elite,64120.61,2023-05,2023,Q2
SL000343,2023-05-04,Texas Dealership,"Austin, TX",E-Sedan Pro,46148.72,2023-05,2023,Q2
SL000344,2023-05-04,California Dealership,"Los Angeles, CA",E-SUV Elite,60531.3,2023-05,2023,Q2
SL000345,2023-05-04,California Dealership,"Los Angeles, CA",E-SUV Elite,59443.39,2023-05,2023,Q2
SL000346,2023-05-04,California Dealership,"Los Angeles, CA",E-Truck Power,75403.52,2023-05,2023,Q2
SL000347,2023-05-05,Florida Dealership,"Miami, FL",E-Truck Power,74977.23,2023-05,2023,Q2
SL000348,2023-05-05,California Dealership,"Los Angeles, CA",E-Truck Power,72122.75,2023-05,2023,Q2
SL000349,2023-05-05,California Dealership,"Los Angeles, CA",E-Truck Power,74104.67,2023-05,2023,Q2
SL000350,2023-05-05,Illinois Dealership,"Chicago, IL",E-Sedan Pro,44563.41,2023-05,2023,Q2
SL000351,2023-05-05,Illinois Dealership,"Chicago, IL",E-Sedan Pro,45877.28,2023-05,2023,Q2
SL000352,2023-05-05,Illinois Dealership,"Chicago, IL",E-SUV Elite,64948.78,2023-05,2023,Q2
SL000353,2023-05-05,Illinois Dealership,"Chicago, IL",E-Compact City,33031.94,2023-05,2023,Q2
SL000354,2023-05-06,Texas Dealership,"Austin, TX",E-Compact City,32847.39,2023-05,2023,Q2
SL000355,2023-05-06,Texas Dealership,"Austin, TX",E-Sedan Pro,45011.55,2023-05,2023,Q2
SL000356,2023-05-07,California Dealership,"Los Angeles, CA",E-SUV Elite,62038.08,2023-05,2023,Q2
SL000357,2023-05-07,California Dealership,"Los Angeles, CA",E-SUV Elite,59555.12,2023-05,2023,Q2
SL000358,2023-05-07,California Dealership,"Los Angeles, CA",E-Compact City,31091.32,2023-05,2023,Q2
SL000359,2023-05-07,Illinois Dealership,"Chicago, IL",E-Sedan Pro,43026.07,2023-05,2023,Q2
SL000360,2023-05-08,New York Dealership,"New York, NY",E-Sedan Pro,47226.9,2023-05,2023,Q2
SL000361,2023-05-08,Florida Dealership,"Miami, FL",E-Sedan Pro,43296.23,2023-05,2023,Q2
SL000362,2023-05-08,Florida Dealership,"Miami, FL",E-SUV Elite,59526.48,2023-05,2023,Q2
SL000363,2023-05-08,California Dealership,"Los Angeles, CA",E-SUV Elite,65079.52,2023-05,2023,Q2
SL000364,2023-05-08,Illinois Dealership,"Chicago, IL",E-Compact City,32086.53,2023-05,2023,Q2
SL000365,2023-05-08,Illinois Dealership,"Chicago, IL",E-SUV Elite,59710.4,2023-05,2023,Q2
SL000366,2023-05-09,New York Dealership,"New York, NY",E-Sedan Pro,44404.92,2023-05,2023,Q2
SL000367,2023-05-09,Florida Dealership,"Miami, FL",E-SUV Elite,61884.33,2023-05,2023,Q2
SL000368,2023-05-09,Florida Dealership,"Miami, FL",E-Sedan Pro,43919.16,2023-05,2023,Q2
SL000369,2023-05-09,Florida Dealership,"Miami, FL",E-Compact City,30838.75,2023-05,2023,Q2
SL000370,2023-05-09,California Dealership,"Los Angeles, CA",E-Sedan Pro,43835.41,2023-05,2023,Q2
SL000371,2023-05-09,Illinois Dealership,"Chicago, IL",E-Sedan Pro,45215.82,2023-05,2023,Q2
SL000372,2023-05-09,Illinois Dealership,"Chicago, IL",E-SUV Elite,64135.01,2023-05,2023,Q2
SL000373,2023-05-09,Illinois Dealership,"Chicago, IL",E-Sedan Pro,44947.09,2023-05,2023,Q2
SL000374,2023-05-10,Florida Dealership,"Miami, FL",E-SUV Elite,61345.75,2023-05,2023,Q2
SL000375,2023-05-10,California Dealership,"Los Angeles, CA",E-Truck Power,78415.01,2023-05,2023,Q2
SL000376,2023-05-10,Illinois Dealership,"Chicago, IL",E-Compact City,31800.33,2023-05,2023,Q2
SL000377,2023-05-11,Texas Dealership,"Austin, TX",E-Truck Power,74711.08,2023-05,2023,Q2
SL000378,2023-05-11,Florida Dealership,"Miami, FL",E-Truck Power,76025.02,2023-05,2023,Q2
SL000379,2023-05-11,California Dealership,"Los Angeles, CA",E-SUV Elite,59831.05,2023-05,2023,Q2
SL000380,2023-05-11,Illinois Dealership,"Chicago, IL",E-Compact City,30533.35,2023-05,2023,Q2
SL000381,2023-05-12,Texas Dealership,"Austin, TX",E-Sedan Pro,42804.49,2023-05,2023,Q2
SL000382,2023-05-12,Florida Dealership,"Miami, FL",E-Sedan Pro,44323.66,2023-05,2023,Q2
SL000383,2023-05-12,Florida Dealership,"Miami, FL",E-Compact City,32516.39,2023-05,2023,Q2
SL000384,2023-05-13,Texas Dealership,"Austin, TX",E-Sedan Pro,42844.25,2023-05,2023,Q2
SL000385,2023-05-13,California Dealership,"Los Angeles, CA",E-Compact City,32398.92,2023-05,2023,Q2
SL000386,2023-05-14,Florida Dealership,"Miami, FL",E-SUV Elite,59160.1,2023-05,2023,Q2
SL000387,2023-05-14,Florida Dealership,"Miami, FL",E-Sports GT,97837.78,2023-05,2023,Q2
SL000388,2023-05-14,Illinois Dealership,"Chicago, IL",E-Compact City,32997.66,2023-05,2023,Q2
SL000389,2023-05-14,Illinois Dealership,"Chicago, IL",E-Compact City,30809.91,2023-05,2023,Q2
SL000390,2023-05-15,Texas Dealership,"Austin, TX",E-SUV Elite,61578.88,2023-05,2023,Q2
SL000391,2023-05-15,Florida Dealership,"Miami, FL",E-Truck Power,73055.2,2023-05,2023,Q2
SL000392,2023-05-16,New York Dealership,"New York, NY",E-Truck Power,77710.27,2023-05,2023,Q2
SL000393,2023-05-16,New York Dealership,"New York, NY",E-Truck Power,78141.95,2023-05,2023,Q2
SL000394,2023-05-16,Florida Dealership,"Miami, FL",E-Truck Power,76713.68,2023-05,2023,Q2
SL000395,2023-05-16,California Dealership,"Los Angeles, CA",E-SUV Elite,65004.95,2023-05,2023,Q2
SL000396,2023-05-16,California Dealership,"Los Angeles, CA",E-Truck Power,71573.8,2023-05,2023,Q2
SL000397,2023-05-17,Texas Dealership,"Austin, TX",E-SUV Elite,64112.36,2023-05,2023,Q2
SL000398,2023-05-17,Texas Dealership,"Austin, TX",E-Compact City,32135.16,2023-05,2023,Q2
SL000399,2023-05-17,Florida Dealership,"Miami, FL",E-Sedan Pro,45292.6,2023-05,2023,Q2
SL000400,2023-05-17,California Dealership,"Los Angeles, CA",E-Sedan Pro,44827.01,2023-05,2023,Q2
SL000401,2023-05-17,California Dealership,"Los Angeles, CA",E-Sedan Pro,43860.05,2023-05,2023,Q2
SL000402,2023-05-17,California Dealership,"Los Angeles, CA",E-Compact City,33573.79,2023-05,2023,Q2
SL000403,2023-05-18,Texas Dealership,"Austin, TX",E-Compact City,32745.83,2023-05,2023,Q2
SL000404,2023-05-18,Florida Dealership,"Miami, FL",E-SUV Elite,63759.51,2023-05,2023,Q2
SL000405,2023-05-18,California Dealership,"Los Angeles, CA",E-Compact City,30513.0,2023-05,2023,Q2
SL000406,2023-05-18,Illinois Dealership,"Chicago, IL",E-Sports GT,93745.44,2023-05,2023,Q2
SL000407,2023-05-19,California Dealership,"Los Angeles, CA",E-SUV Elite,63376.84,2023-05,2023,Q2
SL000408,2023-05-19,California Dealership,"Los Angeles, CA",E-Truck Power,75697.83,2023-05,2023,Q2
SL000409,2023-05-20,Texas Dealership,"Austin, TX",E-Compact City,31537.58,2023-05,2023,Q2
SL000410,2023-05-20,Florida Dealership,"Miami, FL",E-Compact City,31939.11,2023-05,2023,Q2
SL000411,2023-05-20,California Dealership,"Los Angeles, CA",E-Compact City,32196.75,2023-05,2023,Q2
SL000412,2023-05-20,Illinois Dealership,"Chicago, IL",E-Compact City,32975.96,2023-05,2023,Q2
SL000413,2023-05-21,Texas Dealership,"Austin, TX",E-Sedan Pro,43013.48,2023-05,2023,Q2
SL000414,2023-05-21,California Dealership,"Los Angeles, CA",E-SUV Elite,59814.21,2023-05,2023,Q2
SL000415,2023-05-21,California Dealership,"Los Angeles, CA",E-SUV Elite,61590.92,2023-05,2023,Q2
SL000416,2023-05-21,California Dealership,"Los Angeles, CA",E-Sedan Pro,43742.75,2023-05,2023,Q2
SL000417,2023-05-21,Illinois Dealership,"Chicago, IL",E-Sports GT,99114.58,2023-05,2023,Q2
SL000418,2023-05-22,New York Dealership,"New York, NY",E-Compact City,32914.09,2023-05,2023,Q2
SL000419,2023-05-22,California Dealership,"Los Angeles, CA",E-Compact City,32280.86,2023-05,2023,Q2
SL000420,2023-05-23,Illinois Dealership,"Chicago, IL",E-SUV Elite,60752.1,2023-05,2023,Q2
SL000421,2023-05-24,New York Dealership,"New York, NY",E-SUV Elite,64310.93,2023-05,2023,Q2
SL000422,2023-05-24,Texas Dealership,"Austin, TX",E-Truck Power,74686.4,2023-05,2023,Q2
SL000423,2023-05-24,Florida Dealership,"Miami, FL",E-Sedan Pro,46025.73,2023-05,2023,Q2
SL000424,2023-05-24,California Dealership,"Los Angeles, CA",E-Compact City,32849.64,2023-05,2023,Q2
SL000425,2023-05-25,New York Dealership,"New York, NY",E-Compact City,32502.26,2023-05,2023,Q2
SL000426,2023-05-25,Texas Dealership,"Austin, TX",E-Sedan Pro,44019.84,2023-05,2023,Q2
SL000427,2023-05-25,Illinois Dealership,"Chicago, IL",E-Sedan Pro,46167.29,2023-05,2023,Q2
SL000428,2023-05-26,New York Dealership,"New York, NY",E-Sedan Pro,44944.07,2023-05,2023,Q2
SL000429,2023-05-26,California Dealership,"Los Angeles, CA",E-SUV Elite,61448.79,2023-05,2023,Q2
SL000430,2023-05-27,New York Dealership,"New York, NY",E-Compact City,33482.86,2023-05,2023,Q2
SL000431,2023-05-27,Texas Dealership,"Austin, TX",E-SUV Elite,60512.98,2023-05,2023,Q2
SL000432,2023-05-27,Texas Dealership,"Austin, TX",E-Compact City,33540.15,2023-05,2023,Q2
SL000433,2023-05-27,California Dealership,"Los Angeles, CA",E-Compact City,31884.58,2023-05,2023,Q2
SL000434,2023-05-27,Illinois Dealership,"Chicago, IL",E-Sedan Pro,43430.61,2023-05,2023,Q2
SL000435,2023-05-27,Illinois Dealership,"Chicago, IL",E-Sedan Pro,43879.35,2023-05,2023,Q2
SL000436,2023-05-28,New York Dealership,"New York, NY",E-Sedan Pro,46620.63,2023-05,2023,Q2
SL000437,2023-05-28,New York Dealership,"New York, NY",E-Compact City,30616.54,2023-05,2023,Q2
SL000438,2023-05-28,Texas Dealership,"Austin, TX",E-Sedan Pro,44812.35,2023-05,2023,Q2
SL000439,2023-05-28,Florida Dealership,"Miami, FL",E-Truck Power,77624.82,2023-05,2023,Q2
SL000440,2023-05-28,California Dealership,"Los Angeles, CA",E-SUV Elite,62936.04,2023-05,2023,Q2
SL000441,2023-05-28,Illinois Dealership,"Chicago, IL",E-SUV Elite,63899.7,2023-05,2023,Q2
SL000442,2023-05-29,New York Dealership,"New York, NY",E-Compact City,31044.36,2023-05,2023,Q2
SL000443,2023-05-29,Illinois Dealership,"Chicago, IL",E-Sedan Pro,46700.24,2023-05,2023,Q2
SL000444,2023-05-30,New York Dealership,"New York, NY",E-SUV Elite,65006.94,2023-05,2023,Q2
SL000445,2023-05-30,New York Dealership,"New York, NY",E-Compact City,30486.94,2023-05,2023,Q2
SL000446,2023-05-30,Florida Dealership,"Miami, FL",E-SUV Elite,59553.94,2023-05,2023,Q2
SL000447,2023-05-30,Florida Dealership,"Miami, FL",E-Compact City,33030.73,2023-05,2023,Q2
SL000448,2023-05-30,California Dealership,"Los Angeles, CA",E-Sports GT,92185.78,2023-05,2023,Q2
SL000449,2023-05-30,Illinois Dealership,"Chicago, IL",E-Compact City,32248.3,2023-05,2023,Q2
SL000450,2023-05-31,New York Dealership,"New York, NY",E-Truck Power,75247.72,2023-05,2023,Q2
SL000451,2023-05-31,New York Dealership,"New York, NY",E-Sedan Pro,45881.55,2023-05,2023,Q2
SL000452,2023-05-31,Texas Dealership,"Austin, TX",E-Truck Power,78046.07,2023-05,2023,Q2
SL000453,2023-05-31,California Dealership,"Los Angeles, CA",E-Sedan Pro,43579.01,2023-05,2023,Q2
SL000454,2023-05-31,Illinois Dealership,"Chicago, IL",E-SUV Elite,62714.85,2023-05,2023,Q2
SL000455,2023-05-31,Illinois Dealership,"Chicago, IL",E-Sedan Pro,46720.87,2023-05,2023,Q2
SL000456,2023-06-01,New York Dealership,"New York, NY",E-Sports GT,94218.73,2023-06,2023,Q2
SL000457,2023-06-01,Texas Dealership,"Austin, TX",E-Sedan Pro,46718.67,2023-06,2023,Q2
SL000458,2023-06-01,Texas Dealership,"Austin, TX",E-SUV Elite,59905.85,2023-06,2023,Q2
SL000459,2023-06-01,California Dealership,"Los Angeles, CA",E-Compact City,33248.83,2023-06,2023,Q2
SL000460,2023-06-02,New York Dealership,"New York, NY",E-Truck Power,77392.98,2023-06,2023,Q2
SL000461,2023-06-02,Texas Dealership,"Austin, TX",E-SUV Elite,61821.24,2023-06,2023,Q2
SL000462,2023-06-02,Florida Dealership,"Miami, FL",E-SUV Elite,61964.12,2023-06,2023,Q2
SL000463,2023-06-02,California Dealership,"Los Angeles, CA",E-Sedan Pro,45954.06,2023-06,2023,Q2
SL000464,2023-06-02,Illinois Dealership,"Chicago, IL",E-Sedan Pro,43388.87,2023-06,2023,Q2
SL000465,2023-06-03,Florida Dealership,"Miami, FL",E-SUV Elite,64116.97,2023-06,2023,Q2
SL000466,2023-06-03,Florida Dealership,"Miami, FL",E-SUV Elite,64970.45,2023-06,2023,Q2
SL000467,2023-06-03,California Dealership,"Los Angeles, CA",E-Compact City,31440.33,2023-06,2023,Q2
SL000468,2023-06-03,Illinois Dealership,"Chicago, IL",E-Sedan Pro,46600.82,2023-06,2023,Q2
SL000469,2023-06-04,Texas Dealership,"Austin, TX",E-Compact City,32621.28,2023-06,2023,Q2
SL000470,2023-06-04,Florida Dealership,"Miami, FL",E-Sedan Pro,42899.35,2023-06,2023,Q2
SL000471,2023-06-04,Illinois Dealership,"Chicago, IL",E-Compact City,32527.95,2023-06,2023,Q2
SL000472,2023-06-04,Illinois Dealership,"Chicago, IL",E-Sedan Pro,46832.38,2023-06,2023,Q2
SL000473,2023-06-04,Illinois Dealership,"Chicago, IL",E-Compact City,32193.41,2023-06,2023,Q2
SL000474,2023-06-05,Florida Dealership,"Miami, FL",E-SUV Elite,61258.48,2023-06,2023,Q2
SL000475,2023-06-05,California Dealership,"Los Angeles, CA",E-SUV Elite,59160.55,2023-06,2023,Q2
SL000476,2023-06-05,Illinois Dealership,"Chicago, IL",E-Truck Power,73441.64,2023-06,2023,Q2
SL000477,2023-06-05,Illinois Dealership,"Chicago, IL",E-Truck Power,76904.71,2023-06,2023,Q2
SL000478,2023-06-06,New York Dealership,"New York, NY",E-Sports GT,97153.37,2023-06,2023,Q2
SL000479,2023-06-06,Florida Dealership,"Miami, FL",E-Truck Power,72094.35,2023-06,2023,Q2
SL000480,2023-06-06,California Dealership,"Los Angeles, CA",E-Sedan Pro,42805.82,2023-06,2023,Q2
SL000481,2023-06-06,California Dealership,"Los Angeles, CA",E-SUV Elite,60767.84,2023-06,2023,Q2
SL000482,2023-06-06,Illinois Dealership,"Chicago, IL",E-Sedan Pro,46094.37,2023-06,2023,Q2
SL000483,2023-06-07,Texas Dealership,"Austin, TX",E-Truck Power,72639.98,2023-06,2023,Q2
SL000484,2023-06-07,Texas Dealership,"Austin, TX",E-Sedan Pro,43827.8,2023-06,2023,Q2
SL000485,2023-06-07,Texas Dealership,"Austin, TX",E-Compact City,30510.94,2023-06,2023,Q2
SL000486,2023-06-07,Florida Dealership,"Miami, FL",E-Sedan Pro,46491.18,2023-06,2023,Q2
